msg_id,user_id,message
480806951459508225,66394878,"Suicide doesn't end the chances of getting worse, it eliminates the possibility of getting better. #SuicideQuotes http://LINK"
546882938017968128,50396482,"when I get into a mood where im on kill mode , you better have some shit to shut me down or your ass gon be on suicide watch when I'm done!"
457586934299496448,2172747780,"@SOMEONE If we are talking about numbers, we will cross 1000. That is how many were hanged, burned alive or commited suicide out of fear."
502854499845697537,451332647,"I heard someone today call suicide ""the cowards way out"" and this friends is why we need a serious conversation about mental health."
510396671352913920,2352249061,a kid in lake mary committed suicide yesterday at his school campus due to bullying #resteasybuddy #suicideawareness
522406210658897921,30458278,Wonder if I died and am in hell...depression is eating at me bad last couple of days...
478179457451433985,1398987876,"WE need to talk about Depression Hello there ,Do you need help with depression? Then worry not this helped me out. http://LINK"
529691075896942592,2188639593,High school is a joke I have dealt with depression all my school life. Done school done with this stress shit#fuckYouSchool
499265489303240705,106327709,"""Comic actor Robin Williams apparently died of asphyxia due to hanging, Marin County Sheriff's Lt. Keith Boyd says."" via @SOMEONE"
457212851338612736,113818727,"Photo: suicidal-monsterr: devotedtothedemonsinside: suicide, sh, depressive &amp; advice blog - follow back... http://LINK"
559302537137106944,479444314,THREE WOMEN COMMIT SUICIDE IN MORANG IN TWO DAYS &gt;&gt;&gt; http://LINK
433947710652030977,116186838,"Fact: i'm live streaming g2b everyday Another fact: if internet doesn't work, imma kill myself. #suicide #G2BChancesAre off-topic"
500462899928629250,1565942839,"""Did you really want to die? ""No one commits suicide because they want to die. ""Then why do they do it? ""Because they want to stop the pain."
490582491359875072,25473911,Father of missing Oakland toddler Daphne Webb commits suicide | http://LINK
500396663606116352,23723046,"Can't be a real headline. RT @SOMEONE Gene Simmons to depression sufferers: ""fuck you, then kill yourself."" http://LINK"
552295108750888960,2322618001,Dear depression and social anxiety: Fuck you.
534099953409617920,464117425,Veronica needs to seek help and spend her time in a mental institution because of the picture she just posted
439604608525434881,421365990,very saddened to hear about recent tragedies of students at my old high school w.t woodson. Please seek help if you're feeling overwhelmed.
499344296189759488,205511066,"Robin Williams hanged himself, sheriff says #Chicago http://LINK"
483464747157708800,513883865,Every 40 seconds some one in the world dies by #suicide. Reaching out to a friend in need may help save their life. #StayStrong #StopSuicide
500696933649092609,2515026524,#Health 12 facts about depression and suicide in America  Vox http://LINK
508979937588420609,600844451,Death of girl group singer Simone Battle ruled a suicide by hanging; 25-year-old found at home: The death of g... http://LINK
563773508816080896,60330037,Peoria PD seek help locating 12-year-old boy: Police are asking for the public's help in locating a Peoria boy who http://LINK
499122284452663296,1275137971,RIP Robin Williams. Reach out to the people you know who battle depression because it really can kill. Support mental health charities.
498993042167042051,16554333,@SOMEONE ugh so sad. he was recently in rehab too. the twin cocktail of drugs&amp;depression is probably our greatest public health threat :(
499785085986422785,468112834,@SOMEONE @SOMEONE Thanks for cheering me and giving me great advice. Thank you for talking sense into me when I wanted to suicide.
527320799821463553,1949796974,"My depression is getting so bad. Nothing excites me, everything makes me feel horrible about myself. This needs to stop #feelinglost"
543578958189457408,1645080612,"After North Carolina teen's hanging ruled a suicide, FBI opens inquiry http://LINK"
499268531406389248,1059429284,Williams death confirmed a suicide: Famed actor and comedian Robin Williams had been treated for depression and took his own life at ...
450105887948959744,462516939,"1,892 US #veterans have committed #suicide since January 1st of THIS YEAR. http://LINK"
498990326208413696,984945348,you can't understand what it's like to be have depression unless you have it. it's not like sadness or feeling down. you actually dont feel-
498973242972176384,42150005,Hook. Jumanji. Popeye. Jack. Mrs Doubtfire. Aladdin. And many more. Thank you Robin Williams. We will miss you! #riprobinwilliams
526072596702724096,1656520632,I tried committing suicide two days ago I stilll wish I was dead if I had theirs follows I would never want to again 8
468001437260079105,2333220212,"New Delhi, May 18 A 47-year-old Buddhist monk from Arunachal Pradesh committed suicide by hanging himself from a ... http://LINK"
525825501525315584,159840442,Fighting Depression and Suicide With Love http://LINK
486394450877644802,1631450340,I always get really sad anons asking about depression and advice for dealing with it and other shitty stuff and it makes me feel so bad
523264383578017792,165369021,"""@SOMEONE ""What does depression feel like?"" Every day, Every hour, min &amp; sec it eats me away and no one understands why I am the way I am"
450748471687921664,426062225,Lawrence shows what a good friend he is by making fun of Kot's depression. Someone's not being honest with his feelings. #AsTheLawrenceTurns
499015315955539969,274449278,@SOMEONE Robin Williams just fucking killed himself. Shut up.
484812388055539712,807957973,MY PHONE RESTART COMPLETELY IM GONNA COMMIT SUICIDE I HATE MY LIFE I HATE MY LIFE I HATE MY LIFE
462280594278211584,445632849,my new depression medicine makes me feel so weird 
549740997442555905,2760825163,"@SOMEONE #askgabeim5 YOU HELPED ME WITH DEPRESSION I LOVE YOU SO MUCH I can't thank you enough Please follow, reply"
556654618625601536,1014671671,"""@SOMEONE Cold showers are GOOD for you. They help relieve depression and help keep skin and hair healthy."""
477856951213125632,26353829,"In honour of the re-launched website, I thought I would post this essay on philosophical depression I wrote last... http://LINK"
535296489971404800,2353481636,"Great story! Learn how QPR can save lives. Watch @SOMEONE ""Breaking the Silence on Suicide"" special this Thurs 10pm http://LINK"
538981485857222657,2155116363,I'm safely diagnosing myself with depression  I don't currently have a cure for myself but I will start by shutting everyone out
532304567846047744,1660969386,"This guy in res committed suicide and his body was discovered today, almost two weeks after the fact."
551222419390623744,1190205696,Mentally Ill Rikers Island Inmate Who Hanged Himself Was Supposed To Be On Suicide Watch http://LINK
527827205255364608,382329422,"People, if you need help I will try. Talk to someone. Don't even consider suicide. Happier days are ahead."
524330994204020736,41783785,Around half of cases of depression and anxiety during the perinatal...: The cost of mental health problems amo... http://LINK
498972891254632448,22851553,"Clinical depression is a mental illness just like bipolar disorder, schizophrenia and GAD. All should be taken seriously."
447777052641329152,315037581,"A muslim believes he is weak bec he knows that, happy or sad, he needs to seek help from ALLAH The Almighty hihi ^^"
510759176893902848,980026334,Why did my doctor diagnose depression when I do not feel depressed? - http://LINK
455565651289964544,2344707829,@SOMEONE LOL. Fucker. Depression &amp;&amp; life hit me 
517796061633843200,243880257,Robin Williams really died 50 days ago got damn where the time going
499643124197490689,1041541807,#USAHeadlines Did Robin Williams Battle With Spouse Susan Schneider Earlier than Chopping Wrists and Hanging S... http://LINK
499287505406283777,600781093,"Robin Williams Hanged Himself With Belt, Coroner Confirms http://LINK"
530237717699784704,98838802,http://LINK
531756830741905408,598692139,Suicide Bomba Killz 48 Studintz n' Nigeria: A suicide bomba disguise' n' school uniform http://LINK
501148022064300033,39068440,@SOMEONE Personal blog in honour of @SOMEONE forever missed. Please RT to get people talking #Depression http://LINK
463906946148360193,300614730,John Alan Lee pushes limits of Canada's assisted suicide debate - Health - CBC News http://LINK
499481184783437824,25482342,"Police confirm Robin Williams hanged himself, depression likely reason - Hindustan Times http://LINK"
533421385574801410,416278432,"I swear the way this kid be tweeting you would think he was about to commit suicide, MAN the fuck up dude! Shut up"
510431956077936641,2469719458,my mentor was talking about depression and I was like shut up and I was almost crying
449558549799399424,1279811647,^Tumblr holds meeting with government over suicide blogs http://LINK
563936390124433409,2888813115,If they were found hanging inside of the basement usually it's suicide no 7 year old would do that with their mother I'm pissed
527691950489890817,392377635,Photo: boys-and-suicide: Reblog so people on your blog know you will not put up with any of this. http://LINK
544026913983840256,1377927978,"TeeNz HANgiNG, rULE A suIciDe, LEavES queztIonz UnANSWEa: A young black dude be ea. Teh 5-0 http://LINK"
536549727538806784,2369037944,Afghan official: Suicide attack kills at least 45 people at volleyball tournament in east. @SOMEONE @SOMEONE
446935885226188800,480771419,Haven't been to the gym in a few weeks because of losing the battle of depression. Feels good...
499198433740488705,88249139,"I know people are tired of hearing about Robin Williams, but honestly it's just a devastating blow to the heart. I feel like a piece of my"
436714124190289920,2305912309,@SOMEONE Cuddling literally kills depression and relieves anxiety.
499047240405504001,388419158,@SOMEONE people just want to express their sad feels. Just let it be. Robin Williams was loved by many. 
457733576063078402,295357643,@SOMEONE I have #ptsd&amp; extreme #depression &amp; been fighting #Suicidalthoughts 4 almost 2 yrs. I  ur music &amp; dwnlded it all 4 uplift
450696268252061696,2420856302,#getridofdepression strategy to discover the most effective get rid of depression bargains on the web http://LINK
498970262881443840,23204498,@SOMEONE It is being said apparent suicide asphyxiation (hanging)
512870141810319362,1616793793,"#Florida Suicide bombing, shelling kill 14 in Baghdad: Suicide bombing, shelling kill 14 in Baghdad ... http://LINK"
451522499113922560,2181363975,@SOMEONE What is depression... http://LINK
499267002058289152,2387019720,Check this out Robin Williams Died in an Apparent Suicide by Hanging - ABC News: ABC NewsRobin ... http://LINK
460542609329774592,746076062,"Foto: pleasecutmywrists: Depression blog. Youre not alone, keep fighting. http://LINK"
560444896763723777,1122676188,"#BellLetsTalk because 4000 Canadian teens commit suicide every year, and don't get to see the brighter side that life has to offer"
499187599396044800,114431945,It's just such a big deal. Robin Williams is gone! He left. Left us all to it. I miss him.
485552298186129408,852781634,Bye miiya &amp; I'm not goin through a depression I just don't like fuck niggas ! Shit wasted my 7 months and 4 days hell I could've been pimpin
509222244304695296,2785040059,"Depression Quest was pretty fun, but webmd was REALLY challenging. ALL THOSE BIG WORDS. #GamerGate"
551185917843898368,548876533,So wordpress was ugly so turned to my old pal tumblr http://LINK
539249123850219520,2808605846,I need help via /r/depression http://LINK
537621247526727680,998009144,Life is about constant re-invention and adapting to change. Fuck suicide as a retirement option.
499279553731117057,380008073,"@SOMEONE NEWS: Robin Williams committed suicide by hanging himself, police say http://LINK"
499272128613478400,597430601,Investigators: Robin Williams hanged himself - SFGate http://LINK
524345121253634048,27251427,"Questions In The Hanging Death Of Lennon Lacy, Was His Death Murder Or Suicide? http://LINK"
499256719877210113,64643056,UPDATE: Robin Williams committed suicide by hanging himself - Sheriff's office
508301508094337024,2291453509,"Latest : Assam Schoolgirls Found Hanging From Tree Committed Suicide, Were Not ... - NDTV: NDTVAss... http://LINK"
433344795621085184,28338436,"Canada: Forcing healthcare personnel to become complicit in both suicide and murder, through mandated cooperation. http://LINK"
531699108340568064,1651919431,"In the late 19th century in Great Britain, attempted suicide was deemed to be equivalent to attempted murder &amp; could be punished by hanging."
444003323335548928,335411381,A friend of mine has left this world to soon...I will miss him...for one brief moment he must have felt all alone...suicide is always rough
439962514709692417,92533027,I hate when people say they're depressed because something didn't go the way they wanted. I suffer from bipolar depression so shut the
561215241086717953,143042649,Pele dont commit suicide you hear!  the struggle @SOMEONE Why did Lagos FailBuhari like this today? GEJ carry dey go...#IchooseGEJ
462964090043125760,184968412,Foto: just-a-scratch-just-a-scar: Man Overboard // How To Hide Your Feelings bands/depression blog http://LINK
454273762633199616,631119632,@SOMEONE @SOMEONE @SOMEONE There is a suicide crisis in Ireland that you all seem to ignore - NOSP needs review and overhaul.
525558452655906816,2791184857,if you judge someone bc of their depression/mental health issues you are a piece of shit
552564802565197825,2334744310,@SOMEONE I can't live in my own head anymore the thoughts scares me and acts up my depression
535949267806859264,2706945791,"Over 800,000 people die due to suicide every year and there are many more who attempt to do so. In http://LINK"
528813403952132096,2732191795,Beauty + Deals = http://LINK
528267334948237312,60209287,I call bullshit @SOMEONE This kid committed suicide n jumped in the Detroit river a few days ago n left clues. http://LINK
473626202625048577,1581198018,@SOMEONE #askshifty u helped me through depression and anxiety and all the hard times. What is your secret for keep smiling an laughing?
564072753943150593,20477384,"Things people without depression don't get. Genuinely feeling like shit, but not knowing if you're sick or if your body is lying to you."
503607088090599426,2286214468,"Tomorrow is Monday. According to suicide statistics, Monday is the most common day for self-destruction."""
502814720949092352,2754942752,I wish depression was talked about more openly and seriously at school because I feel like that could help save lives.
500667809798848512,1670882916,CAN  NEWS  http://LINK
468978025745219585,1626223500,"I'm not feeling good, fuck I need to get out of this depression it always makes me feel sick"
470170599181262848,132818820,The art of sales suicide - Recent Blog - Nick Baldock http://LINK
499525555817938945,85978658,It's rather ironic that a very great and funny comedian would experience ber depression enough to take his own life... #RIPRobinWilliams
465536939010318336,335934194,SUICIDE Definition: telling my mom to shut up 
451830503935455232,160085181,RT- Kangaroo court in Bengal drives raped mom to death: A mother of three committed suicide on Wednesday... http://LINK
501094325942763520,488050545,Mila Kunis Never Forgot The Advice Robin Williams Gave Her http://LINK
466240647897575424,2177337757,@SOMEONE you need to contact the suicide help line - or tell the police you are so depressed. There is help out there
499649925362495488,20778495,'The Death of Robin Williams; Tragedy or Release?' my new blog here.. http://LINK
563740565716480000,3003370571,((Calle Calle)) Professor Was Victim in University of SC Murder-Suicide: Coroner: Professor killed in University of South Carolina of...
499164457449586689,18276982,With Robin Williams death being an apparent suicide maybe you need help right here in KC... If you are... http://LINK
551617682374930432,213509432,I should of took madden back like @SOMEONE told me too!! I don't need this angry and depression in my life!! I feel so hurt right now
