msg_id,user_id,message
539987508206252032,238456703,"More than 62,000 married men committed suicide in year 2011 alone, as per official records of the National Crime... http://t.co/uvLe0Jyd9S"
549346783907020800,2870671938,"Carpe Diem. Seize the day, boys. Make your lives extraordinary. -Robin Williams"
550820671781994496,2369312460,As we debate assisted suicide a dispatch from Holland where thousands choose to die each year http://t.co/Sk8pLswUz1 from #dailymail #tns
536642009831067648,473937916,@ashrossdavis these are the things that stop me committing suicide on a Sunday night haha
537697439470600194,2236865520,"Fact: 22 veterans will commit suicide today.
154 per week
669 per month
8,030 per year. #Mission22
http://t.co/nfjZrjsqKT"
499409894270046208,97600664,had to get the robin williams tribute out the way first .. since he died days after #mikebrown and all http://t.co/Gg1Vceo4yX
499586072926769152,1247471726,So sad to hear that Robin Williams has died he will be missed by everyone who knew him + his fans too RIP Robin Williams
499039424051970048,2536632268,"Sad to hear about the passing of great man. RT @jenakingsley: Carpe Diem, Seize the day. Make your life extraordinary. RIP Robin Williams."
435882133203484673,276268898,"Man commits suicide two days after his wife died | http://t.co/9tlOX7P79h"""
519979489594327040,33716162,"Netizen comment of the day:""Problem with admitting you have depression to anyone is the immediate suggestion of taking prescription for it."""
499144042479751168,479918005,"RIP Robin Williams. You will be missed, you legend. http://t.co/e4nQ6nPQRP"
476661597985718272,1193628180,@ndtvfeed why Media always always biased towards females?  R u aware 65000 married men commit suicide every year? http://t.co/x7nF0WFCs2
504422059170996225,351384713,"Class X student commits suicide, blames teacher: Allegedly beaten up by his teacher, a 17-year-old boy, a student... http://t.co/1F5PsNiXw8"
532591749588598785,1699348549,"LOVING YOU IS A SUICIDE,
BUT FOR YOU I'D DIE EVERYDAY. 💖⚓

@Harry_Styles can you please follow me? 🌸

I LOVE YOU. 💘  2.234"
550332584597524485,219595705,DTN Canada: Police seek help finding missing Brampton mom and daughter: BRAMPTON—A Brampton woman and her 2-ye... http://t.co/qPjgLsEKwp
499304350531854336,861081618,"Coroner: Williams cut wrist, hanged self: ROBIN WILLIAMS, who died on Monday in apparent suicide, hanged himself with a belt and seem..."
499025480587444224,541279368,R.I.P. Robin Williams :( You'll be missed more than you'll ever know.
534882436682096640,621419621,"@nypmetro Think about it, this WHOLE subway - pushing on the tracks, committing suicide on the tracks was like a deluge starting this year!"
517510768015994881,329981904,"@ddlovato OneBrazilianLovatic commited suicide today,she was a lesbian and school personnel to critical,she loved u very much #RIPSophia 101"
455369270621663233,48383145,"""One US war veteran commits suicide every hour of today"" http://t.co/4oxCkKcjEc"
481849610638336000,138221035,Andrew Stern -- Suicide Attempt at Gun Range 2 Months Before Death: Andrew Stern -- who committed suicide Sunday... http://t.co/bZy1m84VNA
498982268518793216,21037824,RIP Robin Williams. We will miss you forever and forever more. :'( http://t.co/7sKfykjojL
