msg_id,user_id,message
505000627991511040,21330040,@SOMEONE Patients with #depression benefit from #mindfulness-based therapy which leads to reduced health care visits http://LINK
504299831850848258,792795738,VIDEO | Dealing With Depression: 3 Top Tips for Finding a Mental Health Savvy Doctor | Watch: http://LINK
498973067700211712,42778165,"RT @SOMEONE If you or someone you love ever needs to talk to someone, the National Suicide Prevention Hotline is at 1-800-273-8255."
486141231748358145,43443830,@SOMEONE Agreed. :\ Idk how anyone thinks fantasising about being healthy is helpful. It just compounds my depression.
505193855319175168,2534701844,"Having negative friends is linked to depression, lowered self esteem, insomnia and anxiety. Positive friends promote good overall health."
559248779250266112,106763540,RT secretsfact: Over thinking ruins your ability to maintain a healthy optimistic outlook on life in general in which causes depression.
521898600834416640,2283901105,Color Therapy for Depression - HealthyPlace: http://LINK
501191256283021313,2599138458,Fighting #Depression with #Fitness: http://LINK
486346958118719490,2455084314,"Hey r/depression, any advice? Especially people in the UK http://LINK"
469612472383856641,1707670856,I reblogged something on tumblr: flowing-tears-pouring-rain: depression blog http://LINK
449497413540405248,756808976,Zdjcie: depression-take-me-away: B&amp;w depression blog. *trigger warning* http://LINK
501155272786989056,39068440,@SOMEONE Personal blog in honour of @SOMEONE forever missed. Please RT to get people talking #Depression http://LINK
558553804346753024,1616997456,Depression Assist: Why don't a lot more evangelicals identify the as well as theological issues... - Patheos (blog) | http://LINK
529698873464213504,194201383,Big thanks to @SOMEONE for a real &amp; compassionate @SOMEONE interview with @SOMEONE on depression &amp; mental health.
443528314498850817,125029152,When people laugh and joke about depression and mental health issues it bugs me so much; not a laughing matter one bit ugh 
502478122852581376,2466523579,Want to learn how you can reduce your symptoms of #depression through #mindfulness? Here's my advice! #mentalhealth http://LINK
471275555711885313,2342347670,Oxford CBT now offering... #online therapy #skye therapy for #anxiety #depression #panic attacks . Free initial advice. Please RT
528256750156525569,58795534,"Profound blog &amp; solution map for Physician #Suicide by Pamela Wible, MD, well-attended session @SOMEONE http://LINK"
521103388344201216,215241329,"Robin Williams's Daughter, Zelda, Urges Others to Seek Help on World Mental Health Day http://LINK"
482767645138485248,2649168411,"Hugging is healthy; it cures depression. Reduces stress. &amp; induces sleep. Hugging is also all natural, its organic; naturally sweet."
435062058972114944,2317899203,"Such a wealth of #knowledge on here, loving reading peoples #blogs and advice for suffers of #mentalhealth #depression #stress &amp;#anxiety"
563742987478642689,3009938674,If anyone wants any advice on how to deal with depression just message me on dms as I've proudly got through years of utter shit
542338651447771138,1604960918,"#health - Abnormalities Found in Brains of Young Bipolar Patients Who Try Suicide: TUESDAY, Dec. 9, 2014 (HealthDay http://LINK"
478793323918811137,55548061,Its all in the control group: wait-list may boost the efficiency of CBT for depression: This blog should set ... http://LINK
441232927385341952,45717101,"Remember, the ppl you post about are real. Web bullying (even for the sake of comedy) is real. And suicide is real."
475569442064457728,15052353,Just Blogged: Why Dynamic Typing in SharePoint is Suicide http://LINK
486151267765731328,29979814,It's Minority Mental Health Awareness Month. Grateful for 2 great therapists I've seen over the yrs who helped me w depression #NoShameDay
505570292580618240,1269223392,"Having negative friends is linked to depression, lowered self esteem, insomnia and anxiety. Positive friends promote good overall health."
490845570911596546,709373785,"#Health: I've ditched happy pills for flower power: After battling depression, one star goes against the docto... http://LINK"
481532967387676672,251245578,Foto: depression-take-me-away: B&amp;w depression blog *trigger warning* http://LINK
556833986534998016,15081705,Health &amp; Happiness Hour with Rob Ellen 14 January 2015 Health &amp; Happiness Hour with Rob | No Depression http://LINK
482547731785711617,814505048,#Speedy 'A view or a life?': Suicide barrier debated http://LINK
501694189696851968,363153127,check this out Mara Wilson Has Written A Blogpost About Robin Williams And It's Lovely: We... http://LINK
498971771651895296,563320765,"Robin Williams in long list of brilliant artists who suffer depression, commit suicide. Sad beyond words. Health care fails mental illness"
507335257100939264,371591017,Now Playing On PAWS Web Radio Manic Depression - Jimi Hendrix
481811693941821440,216684970,@SOMEONE @SOMEONE @SOMEONE @SOMEONE @SOMEONE please read #mentalhealth #blog #suicide http://LINK
499258521918394369,59015776,"""@SOMEONE ""Watch out for rampant senators."" advice from Robin Williams when I was a congressional Page in09 http://LINK"
458331151405289472,2291548064,@SOMEONE Haha I felt the exact same way when I read her webcomic. Particularly the Depression ones.
457506355646332929,364420117,Foto: be-cutfree-and-hope: Follow a depression blog with a little pinch of happiness. http://LINK
446222862584918016,488851274,@SOMEONE thanks for the advice if I need anymore suicide tips I'll let you know
507219948692054016,2599138458,Depressed? Try Exercise: http://LINK
491392046033534977,2599138458,How to Fight Depression with #Exercise: http://LINK
555787941797036033,1054299570,Arts critics do not romanticise suicide - The Guardian (blog) http://LINK
453642479179288576,315448775,"""@SOMEONE Blogging helps teens &amp; young adults deal with social &amp; emotional stress. Sites like #Tumblr can help relieve depression."""
495121851581227008,2477089009,"The top 3 health-related Google searches on the Internet are (in this order): Depression, Allergies, &amp; Cancer."
507687949048086529,23917576,One person commits suicide every 40 seconds: World Health Organisation http://LINK
473746756178812929,82052345,Get To Health Aerobic exercise has been shown to relieve depression. As you exercise your body releases endorphi... http://LINK
480598650515513344,1549184826,How to Fight Depression with Fitness w/Amy Clover: http://LINK
484040010413666304,388892233,"Finally  Golden Gate Bridge Suicide Barrier Approved - For decades, mental health advocates in the community ... http://LINK"
563420737138991104,28662271,Shooting on campus at USC in School of Public Health building on Assembly is confirmed murder-suicide. No further threat to others.
492402593797132288,1525396392,Behavior therapy may help prevent depression over vision loss: NEW YORK (Reuters Health) - Combining occupatio... http://LINK
438160925455970304,33704103,"I don't do lightly with depression, anxiety and any other mental health disorders. And if you can laugh at someone who has these, goodbye."
512086762177716224,102710431,Yay&gt;@SOMEONE RT Thoughts on Suicide From This Bipolar Chick http://LINK
549271156495515648,2695796792,May 2014: We acted for mum of 17 yr old Michaela who comitted suicide whilst under care of mental health services http://LINK
547909382466318336,51811959,13 Healthy Foods That Reduce Stress And Depression - http://LINK
442387205051252737,320726488,If You Have Depression During Pregnancy You Should Follow This Advice http://LINK
460389510388654080,2334809670,[ Mental Health ] Open Question : How do you fight through depression? http://LINK
548098301740859392,304981926,"""@SOMEONE Too much homework has a negative impact on a person's memory as well as overall health. Also leads to clinical depression."""
447810386784690176,1848329648,Foto: depression-take-me-away: B&amp;w depression blog. *trigger warning* http://LINK
497428194593886208,910813375,Mindfulness Therapy is as good as antidepressant drugs for #DEPRESSION. Read this CNN Health article on http://LINK
521852815522549760,2790361134,Robin Williams' Daughter Zelda Addresses 'Misconceptions' About Mental Health - ABC News http://LINK
548807408315691008,332702581,I like a blog Easy tips to beat DEPRESSION on http://LINK
508945921074135040,1865655091,"Was missing Alice Gross bullied on suicide scandal website Ask.fm?: Alice Gross, 14, was last seen walking alo... http://LINK"
508223094779961344,791553619,Mindfulness-based depression therapy reduces health care visits - http://LINK
453185558278205445,2346118556,Hearts and Minds: Depression Increases Heart Failure Risk by 40 Percent http://LINK
539162089810841601,1017317580,"FREE webinar ""Top 6 causes of stress, depression &amp; burnout in Veterinarians"": Wed 10 Dec-1pm (Qld). http://LINK"
546681765579202561,18775482,Learn more about this suicide prevention ministry on our webpage below &amp; join the cause! http://LINK
463476242960773120,50590939,#Health VIDEO: 'Helmet' used to treat depression: Danish researchers say a helmet that delive... http://LINK
477424192040624129,726368071,"Reducing risk of suicide: advice &amp; resources for relatives &amp; friends, professionals &amp; those at risk http://LINK"
451489846188462080,963152304,Mindfulness Therapy is as good as antidepressant drugs for #DEPRESSION. Read this CNN Health article on http://LINK
501809283517149184,1513908974,Suicide prevention with the help of Director of Mental Health Am - Hawaii News Now - KGMB and KHNL http://LINK
512941751732944897,2741397992,"#Healthy #Fitness 'Too Skinny': Teen Boys' Body Image Linked With Depression, Steroid Use, Study Finds http://LINK"
537559382616465409,2696760445,Deals : http://LINK
474909546599571456,18860887,"Check out ""web 2.0 suicide machine promotion"" on Vimeo http://LINK"
564863854744571906,2597174971,#depression #hairstylebyme Easy #home surveillance: http://LINK
539236287287681024,2599138458,How to Fight Depression with Fitness w/Amy Clover: http://LINK
448556383537876992,1282150147,Suicide Prevention Training Sessions Planned on Maui: The state Department of Health is sponsorin... http://LINK
556541076669235201,100842429,"Woman Commits Suicide after Son Caught her in Bed, doing it with co-worker... http://LINK"
455844797321084930,345747362,"Foto: heartlessintheworldofhearts: Depression, SH, ED &amp; suicide blog. http://LINK"
532590567390470146,1969369357,@SOMEONE you should seek help from a medical professional because that is not healthy
504996914073726977,340996448,RT @SOMEONE Tues' #Psychology #Tips: Simple #Depression Busters http://LINK
516827290656063488,494218299,"New Blood and Urine Tests Find 5 Distinct Types of Depression, Researcher Says via @SOMEONE http://LINK"
530441519728451584,324841951,Some blogger's could make one commit suicide
492871682978107392,2660395429,Depression is a chronic illness that exacts a significant toll on America's health and productivity.
508173115776835584,322048409,If a mental health organisation thinks that depression is about being miserable &amp; people should smile more then we have a big problem!
499323515808792576,222089194,"""@SOMEONE Samaritans' suicide reporting advice and the front page of the Daily Mail. - http://LINK"
560642421999284224,269170900,.22 Afgan &amp; Iraq vets commit suicide every day. Eliminate barriers to quality mental health care for vets! Petition: http://LINK
533615435355521024,219687233,"Labradigor's post in Depression, Mental Health Advice, and Support http://LINK"
533511076927651840,14681336,What can we learn from Robin Williams in life and in Healthcare http://LINK
498996707779440640,793190844,"As someone who suffers from depression: in a twisted way, it's nice to see everyone start to give a shit about mental health because of RW"
532709981921882112,436748991,Today's Health Highlights: Robin Williams Had Type Of Dementia That Causes Hallucinations &amp; Other Stories - http://LINK
499741782977298432,2439556818,#Health Robin Williams dead of suspected suicide: Are comedians more plagued by   Fox News http://LINK
505690993891352577,2558678089,@SOMEONE This is a bulgarian suicide hotline if you need to talk to someone Sofia Hotline: 0035 9249 17 223
450052431393456129,45862526,"1 Year After Sons Suicide, Rick Warren Hosts Gathering on Mental Health and theChurch http://LINK"
474568621067628544,216744446,This website has some very good resources for anyone worried about someone with thoughts of #suicide http://LINK
502108809729683456,1348560126,Helpful Advice About Depression For You And Your Loved Ones - http://LINK
497947674872926209,82312640,Photo: Follow a depression blog with a little pinch of happiness. http://LINK
508174673415122945,37590423,"@SOMEONE Pls help &amp; share my blog/story on my fight/survival with #Bulimia, #depression ,&amp; #Suicide http://LINK"
553688827047317504,471670391,Keep Fighting: Tips And Advice For Your Depression http://LINK
499030445859041281,1353184454,"Robin Williams death is tragic, but it highlights some very real, very scary problems that need to be addressed in American mental health."
564032370152452096,414391772,#Healthy #Nutrition How to Lose Body Fat and Depression at the Same Time: Fight Depression by Fighting Fat and Ge http://LINK
520128043416031232,2285315834,Free private treatment for anxiety or depression - Hugh Macnab | http://LINK
433283901818036224,970770608,What will #Obama's legacy be? a) spike in suicide rates b) historic EBT/Foodstamp usage c) a broken economy d) collapsing our healthcare
445632624560967680,316526690,Photo: razor-blood-hello-love: black &amp; white depression blog ~trigger warning~ http://LINK
441631973011111936,40361027,The Ted Clarke Trust working with PIPS Charity are hosting a Suicide and Mental Health Awareness Evening at Shamrock Pk on Friday 14th March
542027294772977664,2720322858,A Surprising Treatment For Depression That May Be Just As Effective As Talking To A Therapist http://LINK
499018849019105281,117543168,"Given todays events: if anyone is contemplating suicide, please go to http://LINK"
458110773047214080,126803141,My blog post Married to Depression is going to be in an anthology for a charitable cause. http://LINK
539160449133338624,885979160,any advice for people who are struggling with depression or self harm? x74 @SOMEONE
540591392603791360,2328288001,A new way to treat depression - Forum:Blog Forum:Blog | The World Economic Forum http://LINK
517073771811713024,393683887,"#Depression Is Not One-Size-Fits-All, And Neither Is The Treatment http://LINK"
548732690191888384,2719468110,Beauty Hot Deals: http://LINK
487328102088204288,253314230,"@SOMEONE #CrazyGoodSummer if you could give someone with depression advice, what would it be?"
440372650037489664,99821411,@SOMEONE I'm serious talk to some sense into them I'm tired of Knicks fans on suicide watch
560590302302703616,864050497,"Suicide is a scary thing to think about, but for some people its the only way out Help donate to raise mental health awareness #BelLetsTalk"
552027364297695232,344919252,"Depression the modern life reality (Promoted Health Initiative): People tend to feel sad, depressed when they ... http://LINK"
541985264927666176,67683358,"On Robin Williams, mental health advocacy, &amp; small gestures of comfort: http://LINK"
505403774266253312,755356525,"'Robin Williams: A Spark of Madness', A Web Comic Depicting Williams' Life as a Video Game http://LINK"
456031521690775552,411284614,SUICIDE ALERT: 22yr-old Motivational Blogger Karyn Washington Commits Suicide (PHOTOS) ~ Naija... http://LINK
486543588848041985,549394806,so i saw this website that said what are the thingies of depression and there were 30 and i just wondered what they were. i have 28/30 :/
506143063904124928,150890018,"being negative &amp;lazy is a disease that leads 2pain, hardship, depression, poor health &amp;failure. be proactive, &amp;give a damn 2achieve success."
538414604708499456,1941945739,5 signs of depression?! http://LINK
