msg_id,user_id,message
539081532183707649,2508861800,Seriously Susan you really should not talk about rape or suicide because it is not fun. PEOPLE DIE FROM IT EVERY YEAR.
465345714433048576,111150976,Im going thru a depression right now that i had 2 send my baby off i miss him now so ill get him later
506218844567134209,1365593474,I've only tried to commit suicide like three times. And I'm almost 3 months clean!
556684586433142785,2797878578,@SOMEONE 62K Indian men commit suicide/year cos laws like #498a! @SOMEONE talk 2 @SOMEONE 2 scrap these laws! #StopMarriageBill
527757825934499840,2344059469,"#TheUrbanZoneNG Man, 32, commits suicide over N1,000 theft: A 32-year-old man, Mr. Simon M... http://LINK"
560912119642599424,195122199,[http://LINK
435805388009529344,339707630,"Did you know this year about 31,000 people will commit suicide? Patterns of behavior show that this has been happening year after year."
560906168810229760,390543625,Alleged pic of man who committed suicide today by jumping from 3rd Mainland bridge into theLagoon http://LINK
507982972830482432,15029506,"800,000 die by suicide yearly  @SOMEONE 800,000 die by suicide yearly  @SOMEONE via @SOMEONE #Nollywood"
545722929762144258,191817242,"Thrown out of Aurobindo ashram, 3 commit suicide: A day after five sisters were evicted from Sri Aurobindo Ash... http://LINK"
448207499074629632,248481789,#mh370 suicide mission is certainly plausible but if you know you gonna do it-why wait. Most previous cases of pilot suicide=sudden plunge
520690989917536258,433619506,Every day 2 CHILDREN commit suicide. That is 14 CHILD suicides a week. That means 730 CHILDREN commit suicide a year in Canada alone.
560889962304794624,405348774,Stay Tuned Alleged pic of man who committed suicide today by jumping from 3rd Mainland... http://LINK
499098591798251520,1443941430,I'll miss you robin williams I feel as though I have lost a friend. R.I.P
494050885862170624,52015662,A gay teenager who committed suicide earlier this month claimed he had an exorcism performed on him http://LINK
470796393863729152,221723303,@SOMEONE The language is gonna die out today because Russia cheated in hockey and we lost the world cup. Suicide mode engaging
547047721173917697,2853654117,"DTN Kerala: Denied jerkin, 10-year-old commits suicide: A 10-year-old in Pune committed suicide by hanging him... http://LINK"
446641668335214592,1038481676,Respected Berkeley science professor ID'd as woman who committed suicide on her 71st birthday using TOXIC GAS... http://LINK
482541945659482112,350878989,"Left with little hope of ever being financially independent again, 40,000 - 90,000 Punjabi farmers committed suicide over the last 20 years."
499288752536440833,2189191871,Rip robin williams :-( we will miss you ... :-) :-)
543530853163233281,470466452,Fox News Journalist Dominic Di-Natale Found Dead in Apparent Suicide: Di-Natale died Wednesday in Jefferson Co... http://LINK
461920339988336640,125012592,"My mother's depressed friend committed suicide yesterday. Someone remarked: ""How can she do that? She's a Christian!"""
499125841293762560,2483743654,"Im very shocked and very sad. Im gonna miss him so much :'( RIP, ROBIN WILLIAMS angelreedus http://LINK"
501798226492919808,2331002694,@SOMEONE @SOMEONE Still hard to believe Robin Williams is gone. He was great and gave me lots of joy. Will miss him.
474860627135954944,209828490,"""If you brought a US policeman here hed commit suicide within one day"", Kondisi kepolisian India (2009) http://LINK"
532921343969607680,537735270,2 years ago today my friend Rachel committed suicide. RIP angel. I miss you.
498981418551488512,2452795147,still talking bout robin williams dang nigga died lie 3 years ago get over it
515910760762187776,625759003,"just a fyi, mercedes is my cousin that committed suicide 4 years ago &amp; shes the reason why I write poetry &amp; listen to hardcore music."
535442929284698112,283543937,"24-yr old man commits suicide inside Church: A 24-year-old man, Lanre Falodu, has reportedly committed suicide... http://LINK"
550929805407842304,2436985333,As we debate assisted suicide a dispatch from Holland where thousands choose to die each year http://LINK
499025226013736960,1368487346,My prayers go to Robin Williams family. If only you could see how much we all miss you. Rest in peace. #RobinWilliams
455497199758356481,1442610925,@SOMEONE I commit social suicide everyday on snapchatprobably http://LINK
464857125831729152,337206020,Texas Teacher Commits Suicide One Day After Resignation: The teacher at the high school th... http://LINK
518581860126167040,1645085946,@SOMEONE Depression is common now a days.. All you have to QUESTION is how you can help. and be there for others...
544412549421498368,65098353,RIP danny.. I miss you a lot. Almost two years. . I cnt go out like you tho.. suicide is selfish!
437142735946907648,704556326,Charlotte Dawson committed suicide after years of Twitter abuse. Pathetic the actions of some when they cannot be seen behind a keyboard
498966909308903425,356949228,Did Robin Williams die today?
538753819627118592,1105939712,Kolkata BJP beats up non political protestors-70K men commit suicide/year-Where can Hindu men take refuge? #StopMarriageBill @SOMEONE
486773005625085952,719484889,Just waiting to hear how many people committed suicide after yesterday's game in Brazil.
544505179194667008,480800704,Suicide: More Common During The Christmas Holiday Fact or Myth? http://LINK
498983450003517440,190779453,RIP Robin Williams. Your death is an utter tragedy and you will be terribly missed. Thank you for your work and all that you did x
455103804221181952,1291364624,@SOMEONE I miss you I'm having post getting hugs depression :(
445100349443944448,2153432031,"A few years before Marla Dawn committed suicide, my other cousin hung himself up North in (\\Tulalip//). Not even 30 yet. I miss Him, too."
556802988053123072,2797878578,@SOMEONE 62K Indian men commit suicide/year cos laws like #498a! @SOMEONE talk 2 @SOMEONE 2 scrap these laws! #StopMarriageBill
444611140463497216,2203424516,Jon Corzine's Son Commits Suicide After Years Fighting Depression @SOMEONE #suicide #depression http://LINK
502471687636779008,143132365,The number of foreigners traveling to Switzerland to commit assisted suicide doubled over a four-year period. http://LINK
559538048984039426,41230679,They just showed all the actors that have died this year on the #SAGAwards. Robin Williams was last and I got sad all over again. 
499314884786405376,1695637640,We will miss you a lot Robin Williams you were one of the greats. #riprobinwilliams #our #genie #you http://LINK
434795940772188160,2149047375,[IMAGE]: VAL'S PAIN: Student Commits Suicide On Valentines Day http://LINK
563435506784952320,2379923131,Police: 2 dead in apparent murder-suicide on USC campus: Two people died Thursday in an apparent murder-suicid... http://LINK
520917371931086849,2256985894,"Woman, 60yrs Old Commits Suicide: A 60-year-old woman and mother of three has committed suicide in Akure, the ... http://LINK"
545294923365646336,1861702579,Robin Williams' Son Zak Still Mourning His Dad's Death: ''I Miss Him All the Time'' http://LINK
487604965393702914,297577120,Teenage Girl Commits Suicide After Brazil's Loss To Germany: A 15-year-old girl from Nepal committed suicide f... http://LINK
498969597303746560,150471438,You're lying...Robin Williams died today.
448904387230834688,1875625010,OMG!!17-Year-Old Boy Efe Commits Suicide In Lagos:  A 17- year old boy identified as Efe ... http://LINK
501968765786284032,411147663,"@SOMEONE Marvin's Room never gets old hell yeah, still makes me wanna commute suicide to this day. "
499000656968286208,543045844,"Robin Williams... such sad news brings tears to my eyes. It's wierd, but right about the time he died today, out... http://LINK"
498981869384265728,2509100172,R.I.P. Robin Williams. We ALL will miss you so much. Glad your in a better place.
550195874379218944,1254436688,"According to NCRB, 46 farmers commit suicide *every single day* in #India. But #BJP is not bothered. Rather it mocks farmers' suicides."
518584139692638208,1676918970,my cousin Janie was schizophrenic and had drug problems.... she died of suicide a few years ago...
555997539187445760,487155204,Laura barns girl committed suicide on my bday :o
498992580827561985,797469410,"Robin Williams was my great grandma's favorite actor. She died when she was 62, he died at 63. Years apart but still weird."
555645583654805504,2592003588,#Beauty #Care #Deals PhenObestin 37.5 for Appetite Depression 60 Tablets Diet Pills - 1 Month http://LINK
499275769466478593,2484550476,R.I.P Robin Williams - you will be missed dearly; you were a great childhood memory and forever will http://LINK
499197361218781185,328563255,This song forever brings a smile to my face. Love and miss you Robin Williams thanks for the memories &amp; the childhood http://LINK
