msg_id,user_id,message
620314012824260608,19663520,My parents had the most beautiful bond... We miss you http://LINK
613528404764131328,411810139,best friend appreciation post bc I miss her lots &amp; haven't seen her in almost a week  @SOMEONE http://LINK
644183998328111106,24936920,"@SOMEONE i was like ""yo.....her PR team missed on-.....oh wait....that's not her"" "
638826067126411267,26408485,@SOMEONE I miss UWI but I don't miss the heat lmao  but I do miss you sooooo much love
615535181957582852,761399803,we will misss you http://LINK
615875997905342464,256892856,@SOMEONE i miss you more fav cousin
472880131233820672,2331083399,"@SOMEONE Just an ""I miss you"" text can change so much."
542895315133931521,1296689552,@SOMEONE I miss you bruh
674411539034595328,2221493801,@SOMEONE miss you more anaya
565480977297076226,434308368,"@SOMEONE Happy Birthday, MISSIN you so so much, need to come to aub and visit  love and miss you (:"
440369088817147904,1059221851,@SOMEONE we can't die until after I see one direction so it has to wait until next year #fourmoresleeps
608818060640841728,754046600,"I miss you everyday, even though you aren't really here for me anyway and don't know anything about me. "
706568537398190089,1727175182,I miss him already...... @ TimeSquare Manhattan http://LINK
617757346052227072,60364834,"Man, 26, Dies After Kayak Capsizes In Western Michigan Lake: State police say a 26-year-old man drowned while http://LINK"
668566692537085952,855594931,We miss you too! Oowoo @SOMEONE http://LINK
615756645579161600,386285675,I miss you so much the I just want to be right by your side forever  http://LINK
518864706476703744,1864492590,Being a die hard Jets fan has likely taken 5+ years off my life throughout the years
706011393816989696,468074790,"I miss you, but it was for the best."
448275579645595648,450303676,@SOMEONE tell Shadaine I miss him no homo
409039522018914304,314694010,@SOMEONE @SOMEONE Miss you both too! 
497195851354480640,479150155,- I miss you so much
507637122845511680,555702633,@SOMEONE miss you too! I love it! How's trocare?
354314847938297856,39892789,@SOMEONE Miss u too!! Gotta see you soon now that I'm back
487810381658980352,1093386842,Finally it a hold of my best friend I love him and miss him a lot when he snapped me I felt like I was going to cry 
666014242034819072,708516758,"Saw My Favorite Brother Den Yesterday, I Missed Him Too #RipEarsell "
587263715898175488,271078345,Happy birthday @SOMEONE love and miss you so much!
509513466542292992,924625424,@SOMEONE aw bb I miss you too You'll always be my bff
705557166132887552,954135314,@SOMEONE happy birthday you snowflake miss you 
659467111903993856,437866893,@SOMEONE @SOMEONE miss you too! I also miss Ben's clueless face which is on display in this picture 
524625213192163328,335784360,"@SOMEONE happy birthday beautiful!!! I miss you so much, have a great day, love you! "
448165225401815040,186281557,@SOMEONE tell her i miss her and love her!!! 
440673803275100160,548060147,"""@SOMEONE I love dieting. #salads for days http://LINK"
370762252414373888,27528041,Happy birthday!! @SOMEONE miss you &lt;3 hope you have a great birthday see you during hockey season :D
441948976946749440,29823977,@SOMEONE I miss you working at the diner 
705898112586485762,19530538,Congratulations to Miss niamariedotme for starting her new business selling custom designed hair http://LINK
359056971275575296,438731540,@SOMEONE idk why but this tweet made me miss you like crazy.
356549408134930432,93942804,#birthdaytwin I'm gonna miss you @ Conesus Lake http://LINK
386243425047429120,97905220,My favorite grocery checkout boy.  I will miss him for sure! The kid in front of me with the busted http://LINK
439768395400368129,866247320,Happy birthday papa!!! I love And miss you soo much!!
633637068653101056,2319414302,It still blows mines that brittanee Drexel is still missing. I used to follow that case so hard I wanted them to find her so bad 
549304752581120000,2879773109,Happy birthday @SOMEONE gonna miss you at 6th lunch love! 
478543061463887872,1214094552,@SOMEONE i miss you too pretty girl :(
447055205059022848,335700524,"I don't want random texts saying ""I miss you"". I want that call saying, ""Come outside, I'm waiting for you""."
614630591808577536,439628875,@SOMEONE AH miss you too!! 
704670714943639552,111361588,My #commitment to #growth and #lifechange has led me to #herbalife.Today is #day1 of a new http://LINK
643464776627171328,416492881,@SOMEONE HAPPY BIRTHDAY BOO I miss you so very much and we need to hang out soon! I hope your day is amazing tho! Love you 
705569519717240832,739889654,I miss you sooooooo muchh http://LINK
427946481921032192,364278198,@SOMEONE Really wanna visit @SOMEONE  seriously I miss you already
617219085743603712,312978583,@SOMEONE Me Miss You  Be safe don't be out all night 
615209726738067457,2147701511,@SOMEONE AHH good good they miss you obvs 
706245041455550464,2892426704,@SOMEONE @SOMEONE I bet he misses you! I miss you
672197988211650560,378265763,@SOMEONE I miss you baby 
448672783531130880,21507244,@SOMEONE miss you man! Let's get coffee or something soon.
543531105262252033,856853678,@SOMEONE I miss you and you sing gorgeously I promise c:
410500800587120640,304536406,My fav Campbell's commercial has come back out for the holidays! 
667798949558751232,3902503941,In case you missed it...two new posts went live on http://LINK
574723343472926721,2310922736,I love u standing all alone in a black coat I miss you I'm going back home to the west coast
642849544930258944,2602502742,Why doesn't anyone go to the float meetings. Like they're literally so much fun..if you're not going your missing out and you'll regret it.
493107562124816384,353432138,"When ib Tyler snap chats me and says ""just missin you"" "
422924526112886786,924259286,@SOMEONE @SOMEONE and to think I was just going to tweet how much I was going to miss him
623440520606580736,350236972,I miss her  I ain't gone tell her though...
579055027639214080,636693436,@SOMEONE @SOMEONE missing you miss you to shorty 
574555489889095680,73388184,#oatkaglass - Genesee Community College Art day....making glass worry stones. @ Genesee Community http://LINK
661561057425661952,43678058,@SOMEONE I miss you! And LA! And Tigre! And our apartment! #comingtheresoon
533874215406284800,2744126200,happpppy birthday LC  love and miss you girllll  @SOMEONE
617829792784773120,1483713476,You don't know what you missing when you without me 
419980028785328128,635535414,@SOMEONE miss you too! Can't wait to see you back at Cornell 
387583544459284480,475292100,@SOMEONE I miss you to brotha! First break coming soon.
420740326727249921,556307893,"I miss oomf, needa see him like yesterday"
705226285572886528,542381622,My roses died but I'll just keep them on my vanity for 6 months
632563020401672193,353907756,@SOMEONE I'm coming to spend the night on my day off cus I miss you and Bella  so don't make plans.
706668744198791168,1853228426,@SOMEONE missing you big time on @SOMEONE 
508631378892972032,549444462,Hey britch I miss you @SOMEONE let's get together soon k?
627684743602151425,2879752359,"I miss him so much, my love http://LINK"
