msg_id,user_id,message
612045351722336256,2272016009,"Organ Donors Save Lives! Check out your State's registry....hey, help someone out after you go to heaven!"
621868659481272320,947026784,Like Jesus I'm such a bad sister but he turned three today.  and it doesn't help that I don't live with him.
632339501185134594,2398837237,At tha end I'm tha one that's always hurt bout watever it never seems tew change jus more &amp; more pain every time
628424045139136516,2693289682,"Cause some days you wanted to die. But, the rest was too good to deny. So we lay down to sleep, With the secrets we keep alive."
705959919133052933,378344347,"they don't care AT ALL about the lives of the poor, disadvantaged, predominantly Black/Latinx peoples that cannot carry a fetus to term."
618771970209939456,2541993180,"House for sale in Canton in the same street my ex used to live probably not a good idea, it would just we awkward"
667046659956875265,1883612743,It's Not A Trick Question I Don't Fuck With Opps I Don't Rock With Cops I Send A Bunch Of Shots! @SOMEONE
361656735817146369,905129886,I cannot even begin to explain how stressed out I am about the fact that I have nowhere to live yet am moving in by the 19th...?!?!!
664304329915039744,2947320239,I'm so bad with words and expressing my feelings
492088325382365186,152999089,"@SOMEONE @SOMEONE @SOMEONE Nope, don't wanna hear it! I almost died, so both of talk got punched."
657352200868503552,909434454,"@SOMEONE @SOMEONE YA AND BUSH PLANNED WAR WAY AHEAD 9-11+LIED @ INTELL ...WE WANT THAT INVESTIGATED..$8,5T F,W+ABUSE+MANY DIED"
415594226001276928,768346591,@SOMEONE Thank you so much for the book recommendation Angela! I got it today and already wearing out the highlighter!!
440279312865177600,846491263,@SOMEONE thats cuz you dont live that baller life
581906165661057024,258879389,@SOMEONE but I can still live vicariously through the photographers I think
644673878061506564,380199017,swear I'm done live tweeting 
704858800340205568,164876282,Christie so badly wants a spot at Trump's table. How does NJ feel? #SuperTuesday
705209999128203264,65483031,@SOMEONE we can facetime and go on a cyber date
506635413235433472,294965680,If anyone wants to donate money or a gift to me I want a really cool nike hoodie out of the bookstore  js
365229990293417985,508986906,If you dont answer Ill just use the key that I copied 'cause I really need to see you.
657378762225418241,92147869,"Sunni or Shia who cares , at the end we are all Muslims."
635437776650027009,293752232,"""I know I don't tell you nearly enough, that I couldn't live one day http://LINK"
557619257186746370,432227859,@SOMEONE @SOMEONE we just want our bodies to match..
441387658976034817,822124153,"you feel bad and I feel worse, I swear it's the last time everytime, I don't know why"
659180720489910272,2193412579,I can't wait for us to go on a Vacation 
706272689837752320,2204399370,If my friends and I can keep our snap streaks alive while we're all in different countries without service we can get through anything
530359366512558080,548060147,We're talking about tailbones in bio rn and all im thinking about is how fucking bad a bruised tailbone feels
704902321642348544,3958260443,Clinton winning Mass ends it for Bernie.
619849337770758144,33254915,I don't want to get out of bed. Need coffee delivery service.
379831963080994816,272203854,"At the end of the day, I still got #levels. That's all that matters"
