msg_id,user_id,message
460834541700399104,430217596,@SOMEONE miss you to have a great day 
625480558286651392,550562076,Yeah I hear you.. I miss you fr tho http://LINK
621802289662177282,354484818,@SOMEONE I miss you! Where you been ? 
583413430440370179,2438763991,Even though allee doesn't miss me  I still miss her 
384739626994245632,443076922,@SOMEONE miss you toooo. You'll be home sooner than you think
441770242742571008,518019798,#tbt of me and my favorite sister @SOMEONE  I love and miss her sooo much  come back from FL alreadyy http://LINK
393210359600779264,552868691,@SOMEONE @SOMEONE awee :(( well get better soon!!!! We already miss you! 
618108037899776001,2913185647,I miss you a lot little boy  @SOMEONE
650467551437324288,913584042,@SOMEONE I miss you too 
646846677366743042,227329881,@SOMEONE thanks bro miss you too homie
623744624805445632,173125458,"@SOMEONE Join Community Empowerment Conference in Detroit, MI Labor Day Weekend http://LINK"
456994368478388224,856303596,@SOMEONE miss you too bby come visit me!
382671122971774976,607790763,@SOMEONE ok like I miss you so much so ya
664947037201424384,2360362356,My best friend birthday is Sunday  @SOMEONE I miss you so much...
640200209079922692,611705162,"3- hey ! I miss you  &amp; im glad you are going to western this year , see this soon"
466977830174474240,426748655,@SOMEONE  I MISS YOU MORE PRINCESS
514470160791769090,1066228142,@SOMEONE miss you too! Been ballin on the table up here #cantstopme
502665407476813825,479150155,@SOMEONE @SOMEONE ugh I miss you too KJ
423498488135958528,275318927,@SOMEONE I miss you Gabriela!!  I'll be home fri fri my love
360971994021367808,350635364,@SOMEONE I miss you too! Come back into my life 
353784606530613248,186134059,- Man ii Miss My Bae Voice Ugh ii Sound Like Him . #BangBang
531256966786453505,65802506,"Louisiana, I miss you. Abita Pecan Ale and the LSU-Alabama game. Geaux Tigers! #lsu #abita #louisiana http://LINK"
624516260622110720,2287318801,@SOMEONE miss seeing you on the Telly have a great weekend!
655582523775434753,29176671,"If you aren't listening to Sayed Ammars Ashura lectures, you're truly missing out. Make the time, you won't be disappointed"
363878404195483648,1219659205,You're gonna miss me when I'm gone. You're gonna miss me by my walk you're gonna miss me by my taco you're gonna miss me when I'm gone.
705621524452089856,21473301,"@SOMEONE I miss you too, Justin!"
481503249619378177,326330615,@SOMEONE Ima miss you lol  @SOMEONE
376867680201895936,1118278392,It's night like these that I miss you the most
530160167644442624,546736709,"@SOMEONE I miss him, tell him I'm sorry I couldn't come!"
545415091815186432,2349144497,Happy Birthday @SOMEONE  I miss you and dance so much! Hope you had a wonderful day
418535450027257856,237426933,@SOMEONE @SOMEONE I'm so disappointed I missed him :(
384149589433278464,445863786,@SOMEONE I love and miss you 
602988045743353856,365167546,@SOMEONE something is just missing without you 
706258096956579840,336426696,you miss every shot you don't take but the expected value of just not shooting sometimes has a much higher yield so
612065933792792576,125571950,"@SOMEONE I miss you already, come back on "
672595428014227456,230872713,Didnt even know these were on my iPod  @SOMEONE miss you bud http://LINK
437431067042406400,19727773,@SOMEONE @SOMEONE I miss you guys too a lot ! I'm gonna be around nyack soon we should all hang out !
439596234676772864,22420512,@SOMEONE I'm going to miss you tons!!! I don't want you to leave :( #heartbroken #amazingcaptain http://LINK
625072195614720000,412717644,@SOMEONE awe I'm going to miss you too (and your random dancing)  we need to be scheduled together 
471420804639363072,2309357306,"Love my team, wouldn't trade them for anyone. Made some great memories, really gonna miss playing with all of you. Thanks for a great year"
646492078671810560,2331083399,happy birthday gf love and miss you so much @SOMEONE http://LINK
360626051518431233,723193956,Happy birthday to my best friend @SOMEONE I love and miss you baby 
535634522013184001,228781628,You were sending telepathic weiner missiles to her face
612641205252259842,2820985321,happy father's day daddy. I miss you.
660558568676917248,3319844446,I miss her but same time I don't 
433687744397582336,178198740,@SOMEONE I love you and miss you more! Only 1 month till we're together again 
405832303131500544,54764566,@SOMEONE miss seeing your faceeeee and showing you my shoes 
705222968906010624,603464472,The clintons been capitalizing off of their so called relationships with the black community for years..
432327266186432513,49479363,@SOMEONE nah I miss you too tho!!!!
647076285039120385,464312319,"So, like, I really miss sending letters in the mail. If I love you enough, you'll be getting one soon"
465363499473207296,2334324968,@SOMEONE @SOMEONE miss you so much :( miss you moreee baeeeee 2 more weeks lol
488568806630256641,319676606,i miss keyy  ' gonna make aa trip to her after i get better .
415220733204127744,1522551925,Texting #oomf I miss med you so much. I hope you know I do / did.
658705529934630912,215115325,: I miss you baby girl.
641433301836787712,1240631485,RIP Telly  Baby I miss you 
646906423557914625,323334261, I miss you too  and okay . http://LINK
705784422793089024,1129613588,@SOMEONE aw I miss you too :')
457589772211347456,400248752,I miss my little man:'( can't wait to be with him all the time http://LINK
635974147114274816,2947320239,"Where'd you go, I miss you so"
586060556630626304,84460839,"I miss you like crazy, you don't have time."
644553331013128192,2701426962,@SOMEONE come home i miss you
422601784734273537,1210721066,@SOMEONE but still... you have so mush to live for... and remember Sofia would miss you *looks you straight in the eyes* Dont please!
489427248047742978,227071663,@SOMEONE you gotta kno any day cud be ur last niggas die everyday b
401004046888099841,49468928,Happy birthday livs!!! I miss and love you  have a great birthday (: http://LINK
659063845902790656,531822874,So many people died this year it make me wonder who next 
705087010504105986,2887886347,"@SOMEONE miss you, I'll see you next week!!"
632390237218406400,364996297,KamBam  she in Florida I miss her (no gay ) 
453325800528707584,1040123132,@SOMEONE I miss you too 
651894486365274112,2752732600,Aweeee I miss you to girls at my school ask me about all the time you and amber http://LINK
408355050449559552,565566476,"@SOMEONE Miss you too babe, gotta let me take you out this week"
436022088864776194,264537498,@SOMEONE I miss you like crazy
512290649107091456,22824248,@SOMEONE @SOMEONE You missed out man. You've got to make it next time he's in town. Great show.
645459881097601024,407906014,Happy Birthday Beauty  I miss you psycho @SOMEONE
364189651512213506,264541193,"@SOMEONE okay , look I'm honest girl I can lie I miss you."
390310691154173952,50129832,@SOMEONE I miss you moreee.
380065410218856448,1090586317,Oh long johns I missed you!! 
402622260399599617,388409399,"@SOMEONE I miss you too and yes this weekend  And omg you may have to listen to me vent for a little, I'm sure you won't mind. Love youu "
625512975378612225,1867872804,- really Miss You Girly ! We Need To Link Up 
471825732273176576,382184863,@SOMEONE @SOMEONE miss you both.
659179321890881536,1689077892,No wonder rochester cops always getting shot. Oh well niggas die everyday b 
706222529795461124,1475824994,@SOMEONE happy freaking birthday princess!!!!! love you and miss you 
497198977771913216,623368524,@SOMEONE I only miss you at night when I think about all of the shit we've been through
546910618625003521,928830740,@SOMEONE na I didn't  &amp; I miss you too 
637350956552855552,722829630,@SOMEONE meh I miss you too but yessss we need to
421077149106577408,65089492,@SOMEONE I'm gucci miss beating the shit out of you and Austin
612773240549847040,713431555,"@SOMEONE @SOMEONE I love how you miss jake so much, everytime I mention him on tweeter you gotta chime in."
667877902529220608,2304296481,@SOMEONE i miss you more babe
398600429296418817,1149486396,@SOMEONE I miss you amanda!
555521797249302530,837732282,@SOMEONE @SOMEONE @SOMEONE miss you guys the most!
595588846164705282,1216866434,"I miss you like everyday , wanna be with you but your awayyyy"
373062566295375872,266389445,@SOMEONE I miss you hope school is going well
367500076366589952,610321879,@SOMEONE @SOMEONE I MISS YOU NICLEV
489956794333417472,77245660,@SOMEONE good afternoon boo. And we miss you 
623863638974177280,2894634190,@SOMEONE I miss you too thot HML
433395652354404352,1000208526,Wait did Shirley temple die today?
504636754465665024,26861128,@SOMEONE I have a class right after in the same room like best news ever because even tho I just missed you I can punch you
519647657287901184,705759690,Where'd you go? I miss you so.. Feels like it's even forever since you've been home 
355157321686589442,395635624,I miss you so much I fell like I'm gona get sick. But then I realize all the times you put my feelings last to everyone else.
704357930997563392,36452202,".@SOMEONE Comm Been I have to look seniors in the eye &amp; say to them, Im sorry; we have a waitlist of 7 years."" http://LINK"
376399238365978625,378701632,"@SOMEONE I miss you as well, lets do something rowdy later"
654788478656360448,107777034,Just talked to babe Oh I miss him and cant wait until tomorrow. #happy
614630591808577536,439628875,@SOMEONE AH miss you too!! 
